business_id,name,address,city,state,postal,lat,lon,categories,opening_hours,0star,1star,2star,3star,4star,5star,totalreview,negative_count,neutral_count,positive_count,sentiment_score,avg_star_rating
-5lDiH8QCNr-MEc_o5XzLQ,Buckingham Valley Vineyards & Winery,1521 Durham Rd,Buckingham,PA,18912,40.307293,-75.032336,"Food, Arts & Entertainment, Wineries","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '12:0-17:0'}",0,2,3,5,20,24,54,5,5,44,0.722,4.13
-6E_cla4lotruNasIsCkxQ,CVS Pharmacy,700 Broad St,Riverton,NJ,08077,40.0116,-75.0105,"Pharmacy, Shopping, Health & Medical, Convenience Stores, Food, Drugstores","{'Monday': '8:0-22:0', 'Tuesday': '10:0-20:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",0,2,0,0,2,1,5,2,0,3,0.2,3.0
-6JdVK-DHB4_43PEksbg1A,Rick's Reef,6712 Gulf Blvd,St. Pete Beach,FL,33706,27.7373632,-82.7487705,"American (Traditional), Restaurants, Seafood, American (New), Nightlife, Burgers, Local Flavor, Wine Bars, Bars","{'Monday': '7:0-1:0', 'Tuesday': '7:0-1:0', 'Wednesday': '7:0-1:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '7:0-1:0'}",0,46,31,34,91,238,440,77,34,329,0.573,4.01
-6L7ckMsebhvS_nk4wjhIA,Slice Pizzeria,653 Clements Bridge Rd,Barrington,NJ,08007,39.865277,-75.055112,"Pizza, Sandwiches, Restaurants, Food, Food Delivery Services, Italian, Wraps","{'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-21:0'}",0,5,2,0,6,14,27,7,0,20,0.481,3.81
-6MEKOmFu6jckT3pruSxHg,CVS Pharmacy,3401 Walnut St,Philadelphia,PA,19104,39.9529716579,-75.1924387776,"Drugstores, Pharmacy, Convenience Stores, Food, Shopping, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-23:0'}",0,5,3,1,2,0,11,8,1,2,-0.545,2.0
-6OjnX3ZdDOhHxWR60wysg,BlackFinn American Grille,1147 Saint Louis Galleria,Saint Louis,MO,63117,38.6369514,-90.3466696,"Burgers, Restaurants, American (New), Comfort Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",0,5,4,8,12,5,34,9,8,17,0.235,3.24
-6TttC-1-rf5gC0QHWrs_w,Goody's Cafe,2912 Belle Chasse Hwy,Terrytown,LA,70056,29.880818,-90.0211886,"Restaurants, Donuts, Food, Coffee & Tea, Cafes, Breakfast & Brunch, Diners","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,5,0,2,6,10,23,5,2,16,0.478,3.7
-6kIZWnXPuDC6JiQJ-A1fg,Starbucks,6622 Chippewa St,St. Louis,MO,63109,38.5906659,-90.305019,"Coffee & Tea, Food","{'Monday': '0:0-0:0', 'Tuesday': '5:0-20:30', 'Wednesday': '5:0-20:30', 'Thursday': '5:0-20:30', 'Friday': '5:0-20:30', 'Saturday': '5:30-20:30', 'Sunday': '5:30-20:30'}",0,4,1,4,2,10,21,5,4,12,0.333,3.62
-6nQZ-QCkAyNHdtaxOxDpQ,Bimini Juice Bar & Salad Bar,807 N 2nd St,Philadelphia,PA,19123,39.9631993932,-75.1408262551,"Salad, Restaurants, Juice Bars & Smoothies, Vegan, Vegetarian, Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0'}",0,7,7,5,8,42,69,14,5,50,0.522,4.03
-6nqH2tdNHQdqb8LvILlBw,Sushiyobi,1526 Demonbreun St,Nashville,TN,37203,36.1529868,-86.7906645,"Sushi Bars, Korean, Japanese, Specialty Food, Restaurants, Ethnic Food, Food","{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '15:30-20:30', 'Sunday': '16:0-21:0'}",0,9,10,8,24,31,82,19,8,55,0.439,3.71
-788YqeAedOZseDJOo7kfQ,Onur Food Market,1420 E Fletcher Ave,Tampa,FL,33612,28.0695951,-82.4439375,"Grocery, Specialty Food, Turkish, Ethnic Food, Imported Food, Breakfast & Brunch, Food, Restaurants, Halal, Mediterranean","{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '10:0-19:30', 'Sunday': '11:15-16:30'}",0,0,0,0,0,13,13,0,0,13,1.0,5.0
-78Va3llKcPbL6SW4is8lw,Mungo's Italian Eatery,100 East Main St,Collinsville,IL,62234,38.669906,-89.985827,"Seafood, Steakhouses, Italian, Salad, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",0,12,8,4,16,51,91,20,4,67,0.516,3.95
-7CqBmK0zxwyjEqa3LBVSw,Dairy Queen Grill & Chill,3404 W End Ave,Nashville,TN,37203,36.1389582365,-86.820315648,"Food, Desserts, Fast Food, American (Traditional), Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Burgers","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-21:0'}",0,9,4,4,1,6,24,13,4,7,-0.25,2.63
-7Rx5jVeQmlVoAU_oXrzew,McDonald's,24 W Marlton Pike,Cherry Hill,NJ,08034,39.9147636602,-75.0127789378,"Burgers, Fast Food, Restaurants, Food, Coffee & Tea","{'Monday': '5:30-0:0', 'Tuesday': '5:30-0:0', 'Wednesday': '5:30-0:0', 'Thursday': '5:30-0:0', 'Friday': '5:30-0:0', 'Saturday': '5:30-0:0', 'Sunday': '5:30-0:0'}",0,8,0,0,0,0,8,8,0,0,-1.0,1.0
-7UDKbg_8TL4LVuYR6Ooyw,Subway,"2451 Mcmullen Booth Rd, Ste 1",Clearwater,FL,33759,28.0104754,-82.7095503,"Sandwiches, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}",0,1,0,3,1,0,5,1,3,1,0.0,2.8
-7cNgs6N105MDlLjOudObg,Sushi Tran,9725 N Thornydale Rd,Tucson,AZ,85742,32.3826543,-111.0476562,"Sushi Bars, Food, Restaurants, American (New)","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '12:0-21:0'}",0,2,1,1,1,0,5,3,1,1,-0.4,2.2
-81BXpO5Fuk-RqCabS7LMw,Big Storm Brewery- Clearwater,12707 49th St N,Clearwater,FL,33762,27.887477,-82.699619,"Nightlife, Beer Bar, American (New), Local Flavor, Beer Gardens, Food, Food Trucks, Bars, American (Traditional), Brewpubs, Breweries, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,10,12,15,52,109,198,22,15,161,0.702,4.2
-84DrMt8DHK8S5dyvZg7tQ,Sam’s Boardwalk Pizza & Dairy Bar,1200 Roosevelt Dr,Havertown,PA,19083,39.9637501,-75.2999111,"Pizza, Restaurants, Food, Sandwiches, Ice Cream & Frozen Yogurt","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,0,1,0,3,4,8,1,0,7,0.75,4.25
-85kJMtb9wqNWDT8yLbitw,Starbucks,"438 Main St, Space 168, Space 168",Franklin,TN,37064,35.924073,-86.871584,"Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-21:0', 'Saturday': '5:30-21:0', 'Sunday': '5:30-20:0'}",0,1,2,5,3,11,22,3,5,14,0.5,3.95
-86Z04IBKxhEQ17rCOkn8g,Smoothie King,6600 Franklin Ave A-11,New Orleans,LA,70122,30.028091,-90.053474,"Food, Health Markets, Specialty Food, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-18:0'}",0,5,0,0,3,0,8,5,0,3,-0.25,2.13
-8_ufROuDzIWxFAny4FasQ,Aneu Kitchen and Juciery,1225 Montrose Ave,Bryn Mawr,PA,19010,40.0266555348,-75.3260495514,"Restaurants, Juice Bars & Smoothies, Cafes, Coffee & Tea, Food, Breakfast & Brunch, Comfort Food","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-16:0', 'Sunday': '8:0-15:0'}",0,2,2,0,1,5,10,4,0,6,0.2,3.5
-8gGD85_jZvapnmb3EvU3w,Lew's Seafood Takeout Shop,2734 Limekiln Pike,Glenside,PA,19038,40.1093501,-75.1649509,"Seafood Markets, Sandwiches, Restaurants, Bars, Nightlife, Salad, Italian, Food, Specialty Food, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '13:0-21:0'}",0,10,5,1,4,7,27,15,1,11,-0.148,2.74
-8iATYRnN46Km0_-ldx6cg,Pace food+drink,413 State St,Santa Barbara,CA,93101,34.416158,-119.6948315,"Food, Restaurants, American (New)","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",0,5,4,10,16,60,95,9,10,76,0.705,4.28
-8lppXgxF5o0_F0cu-dXRA,Giant Food Store,6542 Logan Sq,New Hope,PA,18938,40.357173,-74.976532,"Drugstores, Shopping, Food, Grocery","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",0,7,4,3,4,2,20,11,3,6,-0.25,2.5
-8luB5pJ7d9UOoiF7wikkw,Cafe Du Monde,3245 Williams Blvd,Kenner,LA,70065,30.0158112,-90.2401836,"Restaurants, Food, Coffee & Tea, Cafes","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",0,9,4,15,33,70,131,13,15,103,0.687,4.15
-8wGpH3gYkwHKLcpc78CcA,Walgreens,9115 E Tanque Verde Rd,Tucson,AZ,85749,32.2574690043,-110.8006891608,"Photography Stores & Services, Food, Drugstores, Shopping, Beauty & Spas, Convenience Stores, Cosmetics & Beauty Supply","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",0,1,0,1,1,0,3,1,1,1,0.0,2.67
-9QWlFM3KH0DBS1wiHZJXA,Hardee's,110 E Hwy 50,O Fallon,IL,62269,38.5851319,-89.9091624,"American (Traditional), Fast Food, Restaurants, Burgers","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",0,4,3,2,1,1,11,7,2,2,-0.455,2.27
-9lL4yFBX_7XVqUr8cwytg,C'est La Vie French Bakery,20 S Main St,New Hope,PA,18938,40.3641052655,-74.9506238178,"Food, Cafes, Restaurants, Bakeries","{'Tuesday': '7:30-13:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0', 'Saturday': '7:30-17:0', 'Sunday': '7:30-17:0'}",0,12,12,8,19,40,91,24,8,59,0.385,3.69
-9r8nAzWyRSLxBWt8uQOdA,Hana Kitchen,6558 Pardall Rd,Isla Vista,CA,93117,34.4132518226,-119.8564651292,"Vegan, Asian Fusion, Bubble Tea, Restaurants, Japanese, Mexican, Tacos, Vegetarian, Food","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-1:0'}",0,54,35,37,46,63,235,89,37,109,0.085,3.12
-9yzQQ0d_rcOD2CzdTNO_Q,McDonald's,4240 Louisa St,New Orleans,LA,70126,30.0042438706,-90.0364068849,"Fast Food, Restaurants, Coffee & Tea, Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,10,1,2,1,2,16,11,2,3,-0.5,2.0
-9zDI4h2dE3hFOpGFHB10Q,Road Crew Coffee & Cycles,3172 Morganford,St. Louis,MO,63116,38.6019233,-90.2611607,"Local Services, Coffee & Tea, Food, Restaurants, Bike Repair/Maintenance, Cafes","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",0,0,0,0,2,25,27,0,0,27,1.0,4.93
-A-5spZpPMjujSnG-Oag7w,Taco Bell,9755 E Washington St,Indianapolis,IN,46229,39.774563,-85.994274,"Breakfast & Brunch, Mexican, Tex-Mex, Restaurants, Tacos, Fast Food","{'Monday': '7:0-3:0', 'Tuesday': '7:0-3:0', 'Wednesday': '7:0-3:0', 'Thursday': '7:0-3:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-4:0', 'Sunday': '7:0-4:0'}",0,7,2,1,1,8,19,9,1,9,0.0,3.05
-A2OLubXDsMRPNN7LqohPA,Rollin Fatties,1430 Tulane Ave,New Orleans,LA,70112,29.95504,-90.0768769,"Latin American, Tex-Mex, Mexican, Restaurants, Food, Food Trucks","{'Monday': '11:0-14:0', 'Tuesday': '11:0-14:0', 'Wednesday': '11:0-14:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-14:0'}",0,1,1,2,7,119,130,2,2,126,0.954,4.86
-A5MmVqvwTjGjgYzZBbqIw,Hazeldean Bakery,9627 66 Avenue NW,Edmonton,AB,T6E 0M2,53.502595,-113.477654,"Bakeries, Food","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",0,0,1,0,2,10,13,1,0,12,0.846,4.62
-AaxZJ_I4rSFOBJbBz4SlQ,Hansen's Sno-Bliz,4801 Tchoupitoulas St,New Orleans,LA,70115,29.9170838415,-90.1054047793,"Ice Cream & Frozen Yogurt, Food, Shaved Ice","{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0', 'Sunday': '12:0-18:0'}",0,9,8,19,34,218,288,17,19,252,0.816,4.54
-Ah-gbZpa-IiQVIrhKRhhA,Saigon Cuisine,4000 Chestnut St,Philadelphia,PA,19104,39.9555996,-75.202664,"Food, Restaurants, Vietnamese, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}",0,4,7,6,13,7,37,11,6,20,0.243,3.32
-Ah16__ceG91aXtrbkhkxQ,Suspiros Cakes,5327 S 12th Ave,Tucson,AZ,85706,32.155470572,-110.9771847975,"Custom Cakes, Cupcakes, Bakeries, Desserts, Food","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}",0,2,2,0,0,8,12,4,0,8,0.333,3.83
-AyTHdUwHI-u5vAuXhUpPw,Big Red Liquors,1067 Broad Ripple Ave,Indianapolis,IN,46220,39.8690672777,-86.1401939391,"Beer, Wine & Spirits, Food","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0'}",0,2,0,1,3,3,9,2,1,6,0.444,3.56
-B6XL-ZWsVHlAQyYcd3eEg,Joe's Crab Shack,2730 Gulf To Bay Blvd,Clearwater,FL,33759,27.9611561714,-82.7246783674,"Nightlife, Restaurants, American (Traditional), Bars, Seafood","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '13:0-19:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,65,37,37,38,65,242,102,37,103,0.004,3.0
-B6fyJ8PoAMr_mH5VGaPjA,Percheron,S 12th Avenue And W Irvington Rd,Tucson,AZ,85714,32.163214,-110.9775075,"Restaurants, Food Trucks, Food, Mexican","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0'}",0,2,3,1,9,20,35,5,1,29,0.686,4.2
-BLKZfw-FX7602K59OpBgg,Subway,"1203 Murfreesboro Rd, Ste 501, Alexander Plaza",Franklin,TN,37064,35.9174315364,-86.8307128393,"Salad, Restaurants, Sandwiches, Fast Food","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-21:0'}",0,4,1,0,1,2,8,5,0,3,-0.25,2.5
-BLVl824WRLFIm_uiHmkbA,Epicure Cafe,3401 Conrad St,Philadelphia,PA,19129,40.011525,-75.1886241,"Breakfast & Brunch, Food, Sandwiches, Cafes, Restaurants, Coffee & Tea, Delis","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",0,9,13,7,16,13,58,22,7,29,0.121,3.19
-BWNwPx6dtSRXXqFnCgO5Q,Q's Billiards & Eatery,6570 W Fairview Ave,Boise,ID,83704,43.6194491737,-116.2633013492,"Pool Halls, Restaurants, Bars, Nightlife, Burgers, Food, Sports Bars, Beer, Wine & Spirits","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",0,2,1,0,1,7,11,3,0,8,0.455,3.91
-B_2jHrwV2nWNqdoWtBC8A,RIZE - Indianapolis,"2721 E 86th St, Ste 120",Indianapolis,IN,46240,39.9119906,-86.1177247,"Breakfast & Brunch, Restaurants, Juice Bars & Smoothies, Food, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",0,9,6,16,40,138,209,15,16,178,0.78,4.4
-Bhoyo7LL97tgt9Hze0Saw,Colombian Bakery,4944 N 5th St,Philadelphia,PA,19120,40.0270908616,-75.1327757719,"Bakeries, Latin American, Restaurants, Colombian, Food","{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '5:0-20:0', 'Sunday': '6:0-16:0'}",0,0,1,0,2,10,13,1,0,12,0.846,4.62
-BjXcRcvDqOQ23eUKx6hjg,Brew,1900 S 15th St,Philadelphia,PA,19145,39.9269698,-75.1710674,"Beer, Wine & Spirits, Nightlife, Beer Bar, Coffee & Tea, Breweries, Food, Internet Cafes, Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,5,2,7,33,55,102,7,7,88,0.794,4.28
-Bl2AA2Ujp1EBp0hEw6sIA,CVS Pharmacy,1046 Market St,Philadelphia,PA,19107,39.951546,-75.158167,"Shopping, Drugstores, Health & Medical, Food, Pharmacy, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",0,4,1,5,1,4,15,5,5,5,0.0,3.0
-Bu-aR0R7vtEwoouiLt3jQ,Williams-Sonoma,"8702 Keystone Xing, Ste 145",Indianapolis,IN,46240,39.9140995095,-86.1120030155,"Food, Shopping, Home & Garden, Specialty Food, Kitchen & Bath","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",0,5,1,0,1,2,9,6,0,3,-0.333,2.33
-C0DXAsxofWlGIcY1y-edQ,Church's Chicken,210 White Horse Pike,Lawnside,NJ,08045,39.8688459,-75.0421085,"Chicken Wings, Chicken Shop, Restaurants, Fast Food, Breakfast & Brunch","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",0,3,1,1,1,3,9,4,1,4,0.0,3.0
-C3uMHgUbV0LxV0rJ7z6EQ,Baskin Robbins,904 E University Blvd,Tucson,AZ,85719,32.2314687,-110.957753,"Restaurants, Food, Ice Cream & Frozen Yogurt, Donuts","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",0,1,1,0,2,2,6,2,0,4,0.333,3.5
-CLLdRWg2JJ6QUVj33HYNg,Smilie's Restaurant,5725 Jefferson Hwy,Harahan,LA,70123,29.9445042,-90.1857987,"Seafood, Restaurants, Italian","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '11:0-15:0'}",0,7,5,2,1,1,16,12,2,2,-0.625,2.0
-Cz1zBt_t8CwNKppk3rlTQ,Case Selects Wine & Spirits,3046 Columbia Ave,Franklin,TN,37064,35.894146,-86.879186,"Food, Beer, Wine & Spirits","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-22:0', 'Saturday': '9:30-22:0', 'Sunday': '12:0-17:0'}",0,3,0,0,2,4,9,3,0,6,0.333,3.44
-D5argS_IZ4AL0LYbvXNgQ,GNC,"2060 E Tangerine Rd, Ste 142",Oro Valley,AZ,85755,32.4257067,-110.9420482,"Vitamins & Supplements, Shopping, Health Markets, Specialty Food, Food","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-18:0'}",0,1,0,0,0,1,2,1,0,1,0.0,3.0
-D8eD37Ahq3SbLBTuGG6Xw,Meijer,11351 E Washington St,Indianapolis,IN,46229,39.774745,-85.9632688,"Bakeries, Health & Medical, Shopping, Food, Electronics, Pharmacy, Toy Stores, Grocery","{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",0,11,3,3,9,3,29,14,3,12,-0.069,2.66
-DJNo-yFXyFzzE5OHy7nXA,Southern Steer Butcher Clearwater,30214 US Hwy 19 N,Clearwater,FL,33761,28.0473902,-82.7404037,"Butcher, Food, Education, Specialty Schools, Arts & Crafts, Cooking Schools, Cooking Classes, Shopping","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}",0,4,2,2,3,66,77,6,2,69,0.818,4.62
-D_InZvA0lq497RtoNxofw,Mr Baja Fish,4579 S 12th Ave,Tucson,AZ,85714,32.1680084,-110.9771731,"Seafood, Restaurants, Mexican","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",0,0,0,1,2,4,7,0,1,6,0.857,4.43
-D_L4GHXJQvy2wv0RkrupA,Church's Chicken,5720 S Lindbergh Blvd,St. Louis,MO,63123,38.5235704,-90.3515778,"American (Traditional), Fast Food, Restaurants, Chicken Wings, Chicken Shop, Breakfast & Brunch","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",0,8,2,3,0,4,17,10,3,4,-0.353,2.41
